id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1509189177912479750,1509178036247224328,2022-03-30 10:21:54 CDT,2022-03-30,10:21:54,-0500,3140868280,sailorrooscout,Chise 🧬🧫🦠💉,,"Last thing I’ll say on this, and you can view the data for yourself within this thread. For those who say vaccines do not help to prevent infection, that is incorrect. They cannot stop infections 100% of the time, as NO vaccine is 100% effective BUT they do help to prevent some.",en,[],[],[],6,18,140,[],[],https://twitter.com/sailorrooscout/status/1509189177912479750,False,,0,,,,,,,,[],,,,
1509188763683016712,1509188763683016712,2022-03-30 10:20:15 CDT,2022-03-30,10:20:15,-0500,1225498576677220352,naphtalinelebon,Le jour viendra où le peuple vaincra,,"Ah ces archives , c'est un pur régal !    « Quand on sera à 90% , 95% de vaccinés on n’aura plus que 500 ou 300 cas par jour , donc on n’aura plus l’impact sanitaire qu’on connaît aujourd’hui » Olivier Véran , juillet 2021  https://t.co/IRrRcWP7Y6",fr,[],[],[],10,99,116,[],[],https://twitter.com/NaphtalineLeBon/status/1509188763683016712,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1509188515040481283/pu/img/AEkwaAOxZ0_xVi5n.jpg,,,,,,,[],,,,
1509188463211515913,1509188463211515913,2022-03-30 10:19:03 CDT,2022-03-30,10:19:03,-0500,1109532876310302721,backtolife_2022,Wittgenstein,,Pfizer CEO Albert Bourla about why he calls people who spread vaccine misinformation ‘criminals.’  https://t.co/SdokP8WzRy,en,[],[],[],98,95,159,[],[],https://twitter.com/backtolife_2022/status/1509188463211515913,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1509188324954677258/pu/img/4-1lRB4C_Guz9Mad.jpg,,,,,,,[],,,,
1509186612986531847,1509186612986531847,2022-03-30 10:11:42 CDT,2022-03-30,10:11:42,-0500,1402741518717313034,unfilteredonfox,Unfiltered with Dan Bongino,,"""The CDC is no longer releasing their data comparing vaccinated to unvaccinated cases hospitalizations""  @akheriaty joined @dbongino for an explosive interview discussing why the CDC is withholding data on the COVID-19 vaccine on the latest episode of #UnfilteredonFox.  https://t.co/kadWGDsNl7",en,"[{'screen_name': 'akheriaty', 'name': 'aaron kheriaty, md', 'id': '54322957'}, {'screen_name': 'dbongino', 'name': 'dan bongino', 'id': '232901331'}]",[],[],32,217,493,['unfilteredonfox'],[],https://twitter.com/UnfilteredOnFox/status/1509186612986531847,False,,1,https://pbs.twimg.com/media/FPG05o_WYAUuPnV.jpg,,,,,,,[],,,,
1509186473689591814,1509186473689591814,2022-03-30 10:11:09 CDT,2022-03-30,10:11:09,-0500,15483390,tamarakeithnpr,Tamara Keith,,"President Biden, 79 and well within the age range it is recommended for, will be getting his second COVID booster vaccine today, per a White House official. This will happen after he gives an update on the state of the pandemic.",en,[],[],[],4,21,195,[],[],https://twitter.com/tamarakeithNPR/status/1509186473689591814,False,,0,,,,,,,,[],,,,
1509182861424750594,1509182861424750594,2022-03-30 09:56:48 CDT,2022-03-30,09:56:48,-0500,179986211,davidstaplesyeg,David Staples,,"Trudeau had no good reason to impose vaccine mandate on truckers, did it anyway, meaning they lost their ability to work. He regularly trumps up charges and demonizes mere political opponents as racists and Nazis.  The authoritarian impulse is strong in him.  #ableg #cdnpoli",en,[],[],[],12,25,111,"['ableg', 'cdnpoli']",[],https://twitter.com/DavidStaplesYEG/status/1509182861424750594,False,https://twitter.com/DonMartinCTV/status/1508882068759056389,0,,,,,,,,[],,,,
1509181527183265797,1509181527183265797,2022-03-30 09:51:29 CDT,2022-03-30,09:51:29,-0500,2467791,washingtonpost,The Washington Post,,"Biden to announce “one-stop-shop” website for covid resources, including vaccines and treatments  https://t.co/ysyqktVfq8",en,[],['https://www.washingtonpost.com/health/2022/03/30/biden-covidgov-vaccines-treatments/?utm_campaign=wp_main&utm_medium=social&utm_source=twitter'],[],38,77,284,[],[],https://twitter.com/washingtonpost/status/1509181527183265797,False,,0,,,,,,,,[],,,,
1509179637938728972,1509178036247224328,2022-03-30 09:43:59 CDT,2022-03-30,09:43:59,-0500,3140868280,sailorrooscout,Chise 🧬🧫🦠💉,,"TLDR. The COVID-19 vaccines are extremely effective at preventing serious illness, hospitalization AND death even in the face of Omicron and it’s sub-lineages. Make sure you are protected. Don’t walk around immune naive.",en,[],[],[],7,22,138,[],[],https://twitter.com/sailorrooscout/status/1509179637938728972,False,,0,,,,,,,,[],,,,
1509179428336807944,1509179428336807944,2022-03-30 09:43:09 CDT,2022-03-30,09:43:09,-0500,750073625915559936,notdred,Dr Ed,,What if all it takes to get vaccines back to 95% efficacy against symptomatic infection is a strain update? Dare to dream.,en,[],[],[],28,12,202,[],[],https://twitter.com/notdred/status/1509179428336807944,False,,0,,,,,,,,[],,,,
1509178103825895426,1509178103825895426,2022-03-30 09:37:53 CDT,2022-03-30,09:37:53,-0500,274831602,markstrahl,"Mark Strahl, MP",,"While the provinces have all signalled an end to their vaccine mandates, the Trudeau Liberals continue to punish Canadians who are not vaccinated. It's time for Justin Trudeau to follow the science and end his cruel and vindictive vaccine mandates once and for all.  https://t.co/KoeYINW28z",en,[],[],[],76,121,467,[],[],https://twitter.com/markstrahl/status/1509178103825895426,False,,1,https://pbs.twimg.com/media/FPGqnf_WQAQxrIM.jpg,,,,,,,[],,,,
1509177806403797001,1509177806403797001,2022-03-30 09:36:42 CDT,2022-03-30,09:36:42,-0500,887606425479856128,vpsecretariat,Vice President of India,,"The Vice President, Shri M. Venkaiah Naidu unveiling 'Sanjeevani: The Journey', a documentary encapsulating Network18 and Federal Bank’s campaign– Sanjeevani: A Shot of Life, which aimed at spreading awareness and addressing vaccine hesitancy. #Sanjeevani  https://t.co/OeyFwgU4tY",en,[],[],"['https://pbs.twimg.com/media/FPGruXmakAw_73l.jpg', 'https://pbs.twimg.com/media/FPGrjyoacAUDYon.jpg', 'https://pbs.twimg.com/media/FPGrr-9aAAAlymb.jpg']",4,22,138,['sanjeevani'],[],https://twitter.com/VPSecretariat/status/1509177806403797001,False,,1,https://pbs.twimg.com/media/FPGruXmakAw_73l.jpg,,,,,,,[],,,,
1509175151606259717,1509175151606259717,2022-03-30 09:26:09 CDT,2022-03-30,09:26:09,-0500,1505640052818268161,realandyleeshow,The Real Andy Lee Show,,"How effective are vaccines in preventing transmission? So effective that the Government of Canada has allocated billions of dollars for rapid testing. Recall that last year, we were told the tests were not accurate.  https://t.co/JBwtf8rjJU",en,[],[],['https://pbs.twimg.com/media/FPGqCETX0AEGQt_.jpg'],27,139,396,[],[],https://twitter.com/RealAndyLeeShow/status/1509175151606259717,False,,1,https://pbs.twimg.com/media/FPGqCETX0AEGQt_.jpg,,,,,,,[],,,,
1509171678076719113,1509118257403412480,2022-03-30 09:12:21 CDT,2022-03-30,09:12:21,-0500,1264598983961387009,barriere_dr,"Dr Jérôme BARRIERE, MD.",,"@ambre_015 Perso plus de 1000 patients vaccinés sans effet indésirable autre qu’une douleur au point d’injection, fatigue fébricule de qqs jours  Quelques décès Covid malheureusement chez non vaccinés sauf exception si inefficacité vaccinale  Soit vous dites n’imp soit … vous dites n’imp",fr,[],[],[],3,3,158,[],[],https://twitter.com/barriere_dr/status/1509171678076719113,False,,0,,,,,,,,"[{'screen_name': 'ambre_015', 'name': 'ginette enamar 🧹', 'id': '4375564935'}]",,,,
1509171525987053576,1509119755847970823,2022-03-30 09:11:45 CDT,2022-03-30,09:11:45,-0500,34713362,business,Bloomberg,,"At this stage in the pandemic, people may be immune due to vaccines, a past infection, or a combination of both.   There’s also evidence that, in rare instances, some people may be Covid-immune without infection or vaccination at all  https://t.co/sa3mrpzZxW",en,[],['http://trib.al/dHNDIJc'],[],26,47,127,[],[],https://twitter.com/business/status/1509171525987053576,False,,0,,,,,,,,[],,,,
1509171246671536128,1509171246671536128,2022-03-30 09:10:38 CDT,2022-03-30,09:10:38,-0500,1323730225067339784,whitehouse,The White House,,"Today, our Administration is launching  https://t.co/NDM1ko6LYN, a new one-stop shop website to help all people in the U.S. gain even better access to lifesaving tools like vaccines, tests, treatments, and masks, as well as get the latest updates on COVID-19 in their area.  https://t.co/ps5ZPg1fQH",en,[],['http://COVID.gov'],['https://pbs.twimg.com/media/FPGnQA0WUAUn0ic.jpg'],159,474,1231,[],[],https://twitter.com/WhiteHouse/status/1509171246671536128,False,,1,https://pbs.twimg.com/media/FPGnQA0WUAUn0ic.jpg,,,,,,,[],,,,
1509168653824151558,1509168653824151558,2022-03-30 09:00:20 CDT,2022-03-30,09:00:20,-0500,1390669327,danielkotzin,Daniel Kotzin,,Can a sane person actually believe that 5 shots of a vaccine formulated to protect from the 2019 version of covid will protect them this coming fall?,en,[],[],[],58,98,679,[],[],https://twitter.com/danielkotzin/status/1509168653824151558,False,,0,,,,,,,,[],,,,
1509168339335143430,1509168339335143430,2022-03-30 08:59:05 CDT,2022-03-30,08:59:05,-0500,800707492346925056,axios,Axios,,"NEW: Biden today will announce the launch of  https://t.co/gOdfaQweMf., a website intended to be a ""one-stop shop"" for COVID resources, including vaccines, tests and masks.   https://t.co/fJfU4fMbfe",en,[],"['http://COVID.gov', 'https://trib.al/rlrG5vF']",[],35,77,356,[],[],https://twitter.com/axios/status/1509168339335143430,False,,0,,,,,,,,[],,,,
1509166107336318982,1509166107336318982,2022-03-30 08:50:13 CDT,2022-03-30,08:50:13,-0500,1351976597847474176,rwranglebury,Rob Wranglebury,,Why is UK attempting to vaccinate children for covid when they have nearly all had covid?  This with a vaccine which does not seem to work.,en,[],[],[],14,29,120,[],[],https://twitter.com/RWranglebury/status/1509166107336318982,False,,0,,,,,,,,[],,,,
1509164583344349186,1509156876289810435,2022-03-30 08:44:10 CDT,2022-03-30,08:44:10,-0500,884578187392544769,john_sipher,John Sipher,,@atrupar Oh no. More life saving vaccines!,en,[],[],[],7,13,288,[],[],https://twitter.com/john_sipher/status/1509164583344349186,False,,0,,,,,,,,"[{'screen_name': 'atrupar', 'name': 'Aaron Rupar', 'id': '288277167'}]",,,,
1509162889831239684,1509162889831239684,2022-03-30 08:37:26 CDT,2022-03-30,08:37:26,-0500,453124512,adamjkucharski,Adam Kucharski,,Looks like many countries don't have a plan for future COVID variants beyond 1) hoping they're not inherently worse than Omicron and 2) hoping existing vaccines/boosters are effective as they were against Omicron.,en,[],[],[],87,218,801,[],[],https://twitter.com/AdamJKucharski/status/1509162889831239684,False,,0,,,,,,,,[],,,,
1509158082848464899,1509158082848464899,2022-03-30 08:18:20 CDT,2022-03-30,08:18:20,-0500,1191802514036940800,boulmedarat,Laïla ⵍⴰⵉⵍⴰ ليلى 💉💉💉,,Je vaccine une patiente : pendant tout ce temps elle est au téléphone! Je lui dis vous permettez elle me répond je vous en prie vous ne me dérangez pas 🤦‍♀️,fr,[],[],[],35,13,229,[],[],https://twitter.com/boulmedarat/status/1509158082848464899,False,,0,,,,,,,,[],,,,
1509158044319600644,1509158044319600644,2022-03-30 08:18:11 CDT,2022-03-30,08:18:11,-0500,1109532876310302721,backtolife_2022,Wittgenstein,,Georgia House approves ban on vaccine passports for local governments  https://t.co/GdT9F4V7p9,en,[],[],[],9,67,187,[],[],https://twitter.com/backtolife_2022/status/1509158044319600644,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1509157726701723651/pu/img/9LIQvKXv2ntEbfSX.jpg,,,,,,,[],,,,
1509156876289810435,1509156876289810435,2022-03-30 08:13:32 CDT,2022-03-30,08:13:32,-0500,288277167,atrupar,Aaron Rupar,,"Sen. Tommy Tuberville complains that Fauci is ""coming back"" with ""more vaccines""  https://t.co/yQB7HdnSt5",en,[],[],[],453,133,853,[],[],https://twitter.com/atrupar/status/1509156876289810435,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1509156850096295936/pu/img/NIaDA74aNneb0GZd.jpg,,,,,,,[],,,,
1509155403388669953,1509155403388669953,2022-03-30 08:07:41 CDT,2022-03-30,08:07:41,-0500,1335695569331826689,badvaccinetakes,Bad Vaccine Takes,,Stop it  https://t.co/NGPdJrBUlI,en,[],[],['https://pbs.twimg.com/media/FPGY1whXsAMyH0J.jpg'],45,22,590,[],[],https://twitter.com/BadVaccineTakes/status/1509155403388669953,False,,1,https://pbs.twimg.com/media/FPGY1whXsAMyH0J.jpg,,,,,,,[],,,,
1509149839061356545,1509149839061356545,2022-03-30 07:45:34 CDT,2022-03-30,07:45:34,-0500,1335695569331826689,badvaccinetakes,Bad Vaccine Takes,, https://t.co/TGygCmdQyG,und,[],[],['https://pbs.twimg.com/media/FPGTx4mXwAcqWXt.jpg'],30,6,116,[],[],https://twitter.com/BadVaccineTakes/status/1509149839061356545,False,,1,https://pbs.twimg.com/media/FPGTx4mXwAcqWXt.jpg,,,,,,,[],,,,
1509149623918735362,1509149623918735362,2022-03-30 07:44:43 CDT,2022-03-30,07:44:43,-0500,1335695569331826689,badvaccinetakes,Bad Vaccine Takes,, https://t.co/xlsI0wQW5C,und,[],[],['https://pbs.twimg.com/media/FPGTlWhXoAEK7ae.jpg'],51,12,196,[],[],https://twitter.com/BadVaccineTakes/status/1509149623918735362,False,,1,https://pbs.twimg.com/media/FPGTlWhXoAEK7ae.jpg,,,,,,,[],,,,
1509148495126704143,1509148495126704143,2022-03-30 07:40:14 CDT,2022-03-30,07:40:14,-0500,27493883,joncoopertweets,Jon Cooper,,"Today, the Biden Administration is launching  https://t.co/3qhc3RkiZu, a new one-stop shop website to help all Americans gain even better access to lifesaving tools like vaccines, tests, treatments and masks, as well as to get the latest updates on COVID-19 in their area. #COVID19",en,[],['http://COVID.gov'],[],3,61,144,['covid19'],[],https://twitter.com/joncoopertweets/status/1509148495126704143,False,,0,,,,,,,,[],,,,
1509145889255964678,1509145889255964678,2022-03-30 07:29:53 CDT,2022-03-30,07:29:53,-0500,1277562489882980352,linval59,BotOfficielDeRaoult,,"Exclusif, Attal a déclaré que le gouvernement autoriserait les vaccinés positifs au covid à aller voter Macron aux présidentielles avec un masque !!!   🤣🤣🤣",fr,[],[],[],19,55,210,[],[],https://twitter.com/linval59/status/1509145889255964678,False,,0,,,,,,,,[],,,,
1509144575977443341,1509144575977443341,2022-03-30 07:24:40 CDT,2022-03-30,07:24:40,-0500,1371151972762591238,katherineglend4,Unacceptable Katherine,,"We have vaccines for those who want them, testing and therapeutics. The vaccines aren’t blocking transmission. Omicron is less virulent than previous variants. Why the hell are the unvaccinated still being segregated from their jobs and from travelling?",en,[],[],[],31,94,440,[],[],https://twitter.com/KatherineGlend4/status/1509144575977443341,False,,0,,,,,,,,[],,,,
1509142859026509826,1509142859026509826,2022-03-30 07:17:50 CDT,2022-03-30,07:17:50,-0500,453473029,tomhfh,Tom Harwood,,They're called vaccines and they're brilliant. Hope this helps 👍,en,[],[],[],231,19,279,[],[],https://twitter.com/tomhfh/status/1509142859026509826,False,https://twitter.com/MatthewStadlen/status/1509060915269976064,0,,,,,,,,[],,,,
1509142816647229440,1509142816647229440,2022-03-30 07:17:40 CDT,2022-03-30,07:17:40,-0500,23485648,jeffreyatucker,Jeffrey A Tucker,,"I just heard some CNN interview with Peter Hortez in which he describes NPIs as ""old school"" in contrast to vaccines. Wrong. Old school is traditional public health practice during pandemics, which in the modern era never considered society-wide lockdowns.",en,[],[],[],40,19,147,[],[],https://twitter.com/jeffreyatucker/status/1509142816647229440,False,,0,,,,,,,,[],,,,
1509142291319255043,1509140137569099780,2022-03-30 07:15:35 CDT,2022-03-30,07:15:35,-0500,1411643306073899009,knightlilian2,Knight Lilian,,@Mediavenir 😂🤣.... Mais les soignants non vaccinés négatifs ne peuvent pas retrouver leur travail ????! 😑,fr,[],[],[],2,47,461,[],[],https://twitter.com/KnightLilian2/status/1509142291319255043,False,,0,,,,,,,,"[{'screen_name': 'Mediavenir', 'name': 'Mediavenir', 'id': '1214315619031478272'}]",,,,
1509139636639219715,1509139636639219715,2022-03-30 07:05:02 CDT,2022-03-30,07:05:02,-0500,170699708,weijia,Weijia Jiang,,"In his COVID speech today, POTUS will announce a new “one -stop shop” website for latest updates on vaccines, tests, treatments, etc. He will also send an “urgent, direct message” to Congress to pass more COVID funding after Republicans demanded it be cut out of spending bill.",en,[],[],[],12,62,264,[],[],https://twitter.com/weijia/status/1509139636639219715,False,,0,,,,,,,,[],,,,
1509136568891674626,1509136568891674626,2022-03-30 06:52:51 CDT,2022-03-30,06:52:51,-0500,5392522,npr,NPR,,"The federal government has a new website for Americans' pandemic needs:  https://t.co/KFJCLsYwa8 — a one-stop shop for everything from vaccines, masks, tests and treatment services.  https://t.co/4NOfZ2VMOi",en,[],"['http://covid.gov', 'https://n.pr/3LlJ16i']",[],20,77,176,[],[],https://twitter.com/NPR/status/1509136568891674626,False,,0,,,,,,,,[],,,,
1509135641694679047,1509135641694679047,2022-03-30 06:49:10 CDT,2022-03-30,06:49:10,-0500,157073086,marthawells1,Martha Wells,,"I was able to get my 2nd Covid vaccine booster yesterday afternoon at a pop-up clinic at the university medical school, so now I'm waiting for the reaction to hit. Nothing yet, I guess I'll start working and see what happens.",en,[],[],[],5,0,184,[],[],https://twitter.com/marthawells1/status/1509135641694679047,False,,0,,,,,,,,[],,,,
1509134406253953027,1509134406253953027,2022-03-30 06:44:15 CDT,2022-03-30,06:44:15,-0500,1430264960475615235,togetherdec,Together,,Tony Blair 'this is an emergency we need national Digital ID' by time all of us realise Vaccine Passports would not stop transmission nor infection of Covid in place - the question is why? Issue with CBDC &amp; Dig ID is gov control (truckers)  @MaajidNawaz    https://t.co/1solHSIhVw  https://t.co/kHndgZQxzg,en,"[{'screen_name': 'maajidnawaz', 'name': 'maajid أبو عمّار', 'id': '46078438'}]",['http://youtu.be/MJIf9zPTVD8'],[],23,349,747,[],[],https://twitter.com/Togetherdec/status/1509134406253953027,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1509134005723176961/pu/img/PVxmeNAe4GEu5sPn.jpg,,,,,,,[],,,,
1509133387545645064,1509132605286977547,2022-03-30 06:40:12 CDT,2022-03-30,06:40:12,-0500,1324972763585654784,alphanumrique2,Alphanumérique,,"Précisions :  Non vacciné, 65ans, 1 lobe pulmonaire en moins suite à un cancer des poumons, hypertension, artérite chronique et 1 semaine en réa entre la vie et la mort. 2 semaines de traitement aux graines de nigelle et c'est fini.  Alors les trolls, passez votre chemin !",fr,[],[],[],21,31,242,[],[],https://twitter.com/Alphanumrique2/status/1509133387545645064,False,,0,,,,,,,,[],,,,
1509133345971654660,1509133345971654660,2022-03-30 06:40:02 CDT,2022-03-30,06:40:02,-0500,1363207768983932934,drgodseravi1,DrRavi,,"Only 34% of Ukraine is fully vaccinated. I won’t call them refugees but esteemed guests. They can dilute &amp; lower the herd immunity. World needs to keep welcoming them but OFFERING them a vaccine will be a humanitarian thing to do, both for hosts &amp; the guests!",en,[],[],[],6,13,180,[],[],https://twitter.com/DrGodseRavi1/status/1509133345971654660,False,,0,,,,,,,,[],,,,
1509131501195206656,1509131501195206656,2022-03-30 06:32:42 CDT,2022-03-30,06:32:42,-0500,607314996,a_c_d_p,ACDP South Africa,,"The wastage of Covid-19 vaccines, at an estimated cost of some R230 million, as revealed by Health Minister Joe Phaahla in response to a Parliamentary question, could have been avoided with proper administration and consultation with South Africans!",en,[],[],[],26,68,212,[],[],https://twitter.com/A_C_D_P/status/1509131501195206656,False,,0,,,,,,,,[],,,,
1509130787911876613,1509130787911876613,2022-03-30 06:29:52 CDT,2022-03-30,06:29:52,-0500,1425575661784215555,mounotella,Moun Aber,,"Il s'agit bien d'une extorsion de consentement : les contraintes levées, plus personnes ne se vaccine et la 3eme dose stagne à 50% #Macron a donc injecté de force un produit expérimental inefficace à des millions de français sous influence de #McKinsey au service de #Pfizer  https://t.co/eGDVlFmCjv",fr,[],[],['https://pbs.twimg.com/media/FPGBa3jWQAAmf2s.jpg'],9,205,279,"['macron', 'mckinsey', 'pfizer']",[],https://twitter.com/Mounotella/status/1509130787911876613,False,,1,https://pbs.twimg.com/media/FPGBa3jWQAAmf2s.jpg,,,,,,,[],,,,
1509130465973874692,1508847008488042502,2022-03-30 06:28:36 CDT,2022-03-30,06:28:36,-0500,42429755,ryanmcgreal,Ryan McGreal,,"@PPwonk Yes, they lower the risk - but they do not eliminate it. We need a vaccines-plus public health policy, at least until we get next-generation vaccines with much broader and longer-lasting protection.",en,[],[],[],4,7,113,[],[],https://twitter.com/RyanMcGreal/status/1509130465973874692,False,,0,,,,,,,,"[{'screen_name': 'PPwonk', 'name': 'Polifun Pwonk', 'id': '1351339492926361602'}]",,,,
1509129296908066818,1509129296908066818,2022-03-30 06:23:57 CDT,2022-03-30,06:23:57,-0500,874006150399877120,feistyliblady,Feisty is proud to be a Democrat!,,FDA authorized a 2nd booster of covid vaccines for people 50 and older at least 4 months after the 1st booster.   Don't know about the rest of you but I can't roll up my sleeve fast enough!  A vaccine may not keep you covid free but it does help keep you alive!  #ONEV1  #Fresh,en,[],[],[],10,62,117,"['onev1', 'fresh']",[],https://twitter.com/FeistyLibLady/status/1509129296908066818,False,,0,,,,,,,,[],,,,
1509126833551581190,1509126833551581190,2022-03-30 06:14:09 CDT,2022-03-30,06:14:09,-0500,746347445991374848,kakar_harsha,Maj Gen Harsha Kakar,,"With Chinese COVID cases soaring and city after city under lockdown only proves that its vaccine, SINOVAX and others were just a farce. Their efficiency was below even 30%. No wonder it was dumped everywhere in the dustbin @globaltimesnews @SpokespersonCHN @HuXijin_GT",en,"[{'screen_name': 'globaltimesnews', 'name': 'global times', 'id': '49616273'}, {'screen_name': 'spokespersonchn', 'name': 'hua chunying 华春莹', 'id': '1183698123719200768'}, {'screen_name': 'huxijin_gt', 'name': 'hu xijin 胡锡进', 'id': '2775998016'}]",[],[],10,39,153,[],[],https://twitter.com/kakar_harsha/status/1509126833551581190,False,,0,,,,,,,,[],,,,
1509125442942369794,1509125442942369794,2022-03-30 06:08:38 CDT,2022-03-30,06:08:38,-0500,1010663286046625793,guydawson12,Guy.....Brexit NOT Labour,,If we listened to Captain Hindsight...  - We'd have stayed in the EMA + had a worse vaccine rollout.  - We'd have stayed in lockdown longer + has a worse economic recovery.  #PMQs  #NeverLabour,en,[],[],[],38,57,231,"['pmqs', 'neverlabour']",[],https://twitter.com/Guydawson12/status/1509125442942369794,False,,0,,,,,,,,[],,,,
